country,number,energy_normalized,circles_curves_normalized,axis_points_normalized,synchronous_limbs_normalized,external_body_spaces_normalized,shifting_relations_normalized,jumping_normalized,emotion_normalized,pose_nose_x,pose_nose_y,pose_nose_z,pose_left_eye_inner_x,pose_left_eye_inner_y,pose_left_eye_inner_z,pose_left_eye_x,pose_left_eye_y,pose_left_eye_z,pose_left_eye_outer_x,pose_left_eye_outer_y,pose_left_eye_outer_z,pose_right_eye_inner_x,pose_right_eye_inner_y,pose_right_eye_inner_z,pose_right_eye_x,pose_right_eye_y,pose_right_eye_z,pose_right_eye_outer_x,pose_right_eye_outer_y,pose_right_eye_outer_z,pose_left_ear_x,pose_left_ear_y,pose_left_ear_z,pose_right_ear_x,pose_right_ear_y,pose_right_ear_z,pose_mouth_left_x,pose_mouth_left_y,pose_mouth_left_z,pose_mouth_right_x,pose_mouth_right_y,pose_mouth_right_z,pose_left_shoulder_x,pose_left_shoulder_y,pose_left_shoulder_z,pose_right_shoulder_x,pose_right_shoulder_y,pose_right_shoulder_z,pose_left_elbow_x,pose_left_elbow_y,pose_left_elbow_z,pose_right_elbow_x,pose_right_elbow_y,pose_right_elbow_z,pose_left_wrist_x,pose_left_wrist_y,pose_left_wrist_z,pose_right_wrist_x,pose_right_wrist_y,pose_right_wrist_z,pose_left_pinky_x,pose_left_pinky_y,pose_left_pinky_z,pose_right_pinky_x,pose_right_pinky_y,pose_right_pinky_z,pose_left_index_x,pose_left_index_y,pose_left_index_z,pose_right_index_x,pose_right_index_y,pose_right_index_z,pose_left_thumb_x,pose_left_thumb_y,pose_left_thumb_z,pose_right_thumb_x,pose_right_thumb_y,pose_right_thumb_z,pose_left_hip_x,pose_left_hip_y,pose_left_hip_z,pose_right_hip_x,pose_right_hip_y,pose_right_hip_z,pose_left_knee_x,pose_left_knee_y,pose_left_knee_z,pose_right_knee_x,pose_right_knee_y,pose_right_knee_z,pose_left_ankle_x,pose_left_ankle_y,pose_left_ankle_z,pose_right_ankle_x,pose_right_ankle_y,pose_right_ankle_z,pose_left_heel_x,pose_left_heel_y,pose_left_heel_z,pose_right_heel_x,pose_right_heel_y,pose_right_heel_z,pose_left_foot_index_x,pose_left_foot_index_y,pose_left_foot_index_z,pose_right_foot_index_x,pose_right_foot_index_y,pose_right_foot_index_z
Singapore,10,52.72727,89.74359,56.75676,10.75269,63.76812,87.5,0.0,45.16129,0.0415399,4.0367103,-0.955276,0.1491655,4.1276356,-1.0145762,0.1490593,4.1288235,-0.9198028,0.1508008,4.1203522,-0.9489206,0.0667123,4.2117045,-1.2398881,0.0395636,4.1920001,-1.3475285,-0.0069354,4.1237512,-1.1650142,0.5497336,3.9604822,-0.8182793,0.3146529,3.5269844,-1.3802414,0.0802606,3.9427467,-0.7306241,-0.0141331,3.6440738,-1.1592718,0.6500965,3.4293247,-0.0764834,0.2905431,3.5289689,-0.7189598,1.5108438,4.6097076,-0.1891527,-0.6691186,2.5617617,-1.3415647,2.1404722,6.1537784,-0.0450683,-1.3213851,2.4140019,-1.2699952,2.4582894,6.5549683,-0.0141355,-1.6842031,2.5263967,-1.6651743,2.5412158,6.7061416,-0.0255354,-1.8321057,2.8037653,-1.5768617,2.1092352,6.132091,-0.0563559,-1.3750964,2.5119431,-1.2753566,-0.0645636,-0.0233538,0.4952637,0.0645636,0.0233538,-0.4952637,-0.6200695,-1.9291153,0.1588961,-0.0164258,-2.0874993,-1.0576575,0.1142886,-4.4567505,0.5030428,1.3743993,-4.8199487,-0.7142654,0.4124352,-4.7346311,0.6038759,1.6140707,-5.0618652,-0.951036,0.7149353,-5.0485921,0.5322184,2.0893401,-5.3146974,-1.2784546
Singapore,11,49.09091,91.02564,13.51351,9.67742,66.66667,87.5,0.0,43.54839,0.096472,2.1030291,0.0407946,0.0820616,2.1359872,-0.0710271,0.0817583,2.1456999,-0.0345784,0.07606,2.1431747,-0.0345398,-0.0031687,2.1706524,-0.0693149,-0.01009,2.1671395,-0.1060275,-0.0228334,2.1212248,-0.0401836,0.0059647,1.9856795,-0.3424766,-0.239448,1.8394827,-0.0754646,0.0189318,2.0101841,0.0066903,-0.0410022,1.9026988,-0.027145,0.0923665,1.6662167,-0.3804573,-0.3465848,1.8085303,0.5067115,0.3857908,2.126193,-0.5901901,-0.0181615,1.9076319,0.562952,0.6081219,2.6368502,-0.3354714,0.427878,2.4382295,0.4909525,0.7047495,2.8343786,-0.3039757,0.3983436,2.6383019,0.3977761,0.6889918,2.8749371,-0.2995131,0.3821963,2.7519423,0.366769,0.5868014,2.6216894,-0.3195817,0.4628204,2.527405,0.451505,0.1623376,-0.0314385,-0.1392167,-0.1623376,0.0314385,0.1392167,0.4643527,-1.0999564,-0.2467135,-0.5599404,-0.3962732,0.3395577,0.1625136,-1.9876493,0.0094129,-1.268825,-0.5189252,0.4019561,0.1834623,-2.0675982,0.0741074,-1.3405014,-0.4908954,0.2965603,0.244898,-2.2345193,0.1155229,-1.6080791,-0.5198523,0.3348131
Singapore,12,65.45455,87.17949,6.75676,5.37634,86.95652,95.3125,0.0,48.3871,0.6992143,2.7960181,-1.977577,0.7415247,2.7913572,-2.1565469,0.7456868,2.7947316,-2.0746458,0.7473701,2.7979216,-2.0865013,0.6519742,2.8723704,-2.2582002,0.6169651,2.869259,-2.3481956,0.6015709,2.8168614,-2.1997794,0.8014629,2.3240011,-2.3213872,0.3787709,2.1235601,-2.3739141,0.6537093,2.6033318,-1.9303562,0.499497,2.452701,-2.1705806,0.9358387,1.8881931,-1.6761964,0.118462,2.4304949,-1.4817636,1.4999086,2.8684769,-1.7628484,0.1392679,3.4827422,-1.9143787,1.7871573,3.9767441,-1.8280696,0.2622068,4.7090783,-2.0816126,2.0460858,4.2240905,-1.8499882,0.0881434,5.0050847,-2.4138395,2.0089901,4.3368786,-1.9344501,0.0758411,5.2291107,-2.4077063,1.7159917,3.9609584,-1.8443118,0.2892634,4.8449102,-2.1383819,0.3648515,-0.1169069,0.2522737,-0.3648515,0.1169069,-0.2522737,1.0546286,-1.9500903,0.6367715,-2.0091468,1.2288155,-0.3721839,1.4060515,-3.5603056,1.1466153,-3.6554958,1.8351478,-0.0697249,1.5784419,-3.7117754,1.2513929,-3.806074,2.0100397,-0.2274928,1.6634405,-3.8239903,1.0071276,-4.1581562,2.5082085,-0.4863347
Singapore,13,63.63636,84.61538,10.81081,61.29032,72.46377,84.375,0.0,45.16129,0.7150426,-1.0113029,-1.5990706,0.8163231,-1.0312554,-1.5790189,0.817282,-1.0228674,-1.5512935,0.8170361,-1.0324878,-1.5547303,0.7799824,-1.0945042,-1.6185232,0.7895506,-1.0932576,-1.6614942,0.7857979,-1.0534536,-1.5948198,0.9794074,-0.877123,-1.2370801,0.5957341,-1.1025537,-1.222509,0.7935451,-0.9285724,-1.432598,0.6780364,-0.9306917,-1.5100936,0.8871694,-0.459863,-0.7393728,0.4120394,-1.3183123,-0.5461986,0.6207118,0.0289066,-0.674025,-0.3901173,-1.4000197,-0.6056527,0.3987848,0.6905257,-0.5416144,-1.1203218,-1.4884372,-0.7653378,0.3814815,0.8088992,-0.5472649,-1.1975776,-1.5502238,-0.8914413,0.2413431,0.8087197,-0.6302696,-1.1213212,-1.5042005,-0.9735965,0.3098973,0.7805552,-0.5736433,-1.1381403,-1.4606791,-0.8369363,0.2467625,0.14891,0.1301388,-0.2467625,-0.14891,-0.1301388,0.4145029,1.0376179,-0.2968226,-0.7050963,0.4780405,-0.6659008,0.0334019,1.6217571,0.448433,-0.6134816,1.3550063,0.0892969,-0.0606696,1.6422725,0.5449375,-0.5990951,1.4050539,0.0680872,-0.0633068,1.7947663,0.4736801,-0.5547944,1.5111367,-0.0550232
Singapore,14,45.45455,82.05128,56.75676,9.67742,56.52174,82.8125,0.0,43.54839,-0.2058348,-1.7419272,-1.0506444,-0.1183353,-1.785181,-1.0508738,-0.1135665,-1.7876415,-1.0216896,-0.120071,-1.7874406,-1.0265857,-0.1662488,-1.8174117,-1.0582625,-0.1637808,-1.8212008,-1.0976964,-0.1522381,-1.7782351,-1.0391038,0.1382129,-1.699375,-0.8703965,-0.2109574,-1.655358,-0.7094001,-0.0757401,-1.6771222,-0.9569109,-0.1681311,-1.6090895,-0.9906447,0.4602767,-1.2741527,-0.591944,-0.3723293,-1.5390617,-0.1055383,0.9927388,-0.8664155,-0.8969471,-0.9218645,-1.2646022,-0.0324211,0.5161319,-0.6473344,-1.1489956,-1.6787493,-1.3212307,-0.280062,0.3730826,-0.6111843,-1.1861853,-1.7617085,-1.377114,-0.3930542,0.2293998,-0.7046238,-1.2291582,-1.712068,-1.4569908,-0.4849223,0.4369949,-0.6278169,-1.1728802,-1.7051832,-1.3447162,-0.3511248,0.1927301,0.0092111,-0.0443439,-0.1927301,-0.0092111,0.0443439,0.2224553,1.1078678,-0.0345406,-0.0960068,0.8600581,0.3543798,0.2783102,1.9331372,0.5879591,-0.1739439,1.878622,0.9819612,0.2392765,2.0146237,0.6632393,-0.188146,1.9596234,0.9364857,0.2586974,2.1286253,0.6213447,-0.3134376,2.0297492,0.8729579
Singapore,15,43.63636,89.74359,70.27027,82.7957,53.62319,60.9375,7.54717,40.32258,-0.4486889,-1.5955303,-0.757355,-0.3553183,-1.6528555,-0.75036,-0.356025,-1.6557309,-0.7197729,-0.3603741,-1.6576837,-0.7229026,-0.4171568,-1.6837454,-0.7576344,-0.4150473,-1.6847984,-0.7963106,-0.394387,-1.6499498,-0.74301,-0.0986811,-1.6256812,-0.5677276,-0.4362146,-1.5473817,-0.424317,-0.3321561,-1.55215,-0.6632799,-0.4028565,-1.4823108,-0.69805,0.1555163,-1.1942954,-0.4522696,-0.5689695,-1.4395881,0.1918979,0.3129747,-0.8012807,-0.8730608,-1.1544374,-1.2116512,0.2252173,-0.2070392,-0.711247,-1.0906336,-1.8760508,-1.288304,0.0664649,-0.3595371,-0.7019468,-1.1246991,-1.9837246,-1.3524297,-0.033142,-0.4474311,-0.7664292,-1.1479658,-1.9350207,-1.4463099,-0.0854238,-0.253178,-0.7044629,-1.1065316,-1.9052357,-1.311061,0.0160616,0.128679,-0.00721,-0.1575299,-0.128679,0.00721,0.1575299,0.0141962,0.9749488,-0.4215371,0.3573148,0.867578,0.2941356,0.0512053,1.9632243,-0.3746392,0.9365003,1.6364383,0.8363407,-0.0069467,2.0759235,-0.3528563,0.9786309,1.6917674,0.7861684,-0.2900643,2.1879849,-0.4557992,0.852347,1.8766824,0.794618
Singapore,16,69.09091,87.17949,2.7027,5.37634,92.75362,96.875,0.0,48.3871,-0.1966635,-1.6342068,-1.2424357,-0.1706188,-1.6980273,-1.2181886,-0.1752357,-1.7068592,-1.1833546,-0.1777506,-1.7088038,-1.1925753,-0.2483629,-1.6983369,-1.2698858,-0.2416382,-1.7054428,-1.312093,-0.2155393,-1.6621058,-1.246501,-0.0549962,-1.7063515,-0.8720876,-0.4579174,-1.423397,-0.9232159,-0.0965643,-1.6227393,-1.0784623,-0.1800336,-1.4849071,-1.1806616,0.2665909,-1.2281389,-0.4925906,-0.6589155,-1.5092977,-0.2388436,0.6484409,-0.691459,-0.4276397,-1.0059815,-1.7775785,-0.3821469,1.1408392,-0.1567043,-0.3078815,-1.5309698,-2.3610421,-0.5996863,1.2298099,-0.0582723,-0.2651965,-1.5728228,-2.5314789,-0.753431,1.2038862,-0.0013584,-0.3865134,-1.5257905,-2.7002551,-0.7861831,1.1731948,-0.0491202,-0.3551772,-1.539582,-2.4411229,-0.6512535,0.2718483,-0.043027,-0.0069548,-0.2718483,0.043027,0.0069548,0.8449795,1.1397443,-0.24989,-0.4999581,1.1204138,0.0820857,1.5242878,2.0579922,-0.043688,-0.2452004,2.062851,0.7929856,1.5169017,2.1691184,-0.0097745,-0.2311049,2.1375587,0.7379303,1.5447743,2.1876213,-0.1494618,-0.3844951,2.1905037,0.7172301
Thailand,01,65.45455,84.61538,70.27027,75.26882,63.76812,28.125,0.0,77.41935,-0.2021396,-2.2150334,-1.7720899,-0.2174164,-2.2925783,-1.7784516,-0.2087656,-2.2831145,-1.7393738,-0.2169507,-2.2871455,-1.760231,-0.2390755,-2.3092014,-1.8724703,-0.2281694,-2.305985,-1.926264,-0.2010788,-2.2619397,-1.8353486,-0.1853022,-2.180987,-1.5307749,-0.4013798,-1.9302366,-1.6899823,-0.1013107,-2.1673321,-1.6232032,-0.1412614,-2.0176513,-1.7917032,0.2897795,-1.6702696,-0.9507444,-0.7050462,-1.7684217,-0.9245149,0.8725441,-1.1897018,-0.8163223,-1.1477894,-0.8939909,-0.9361314,1.1487736,-0.3538559,-0.6700333,-0.9670228,-0.0495556,-1.0803505,1.1594765,-0.2014447,-0.6668481,-0.7912229,0.1317478,-1.270016,0.9814712,-0.118339,-0.7730019,-0.5562421,0.0167973,-1.3307242,1.1192254,-0.1958409,-0.7192568,-0.8424029,-0.0288032,-1.1451859,0.3343909,-0.0320088,0.1883229,-0.3343909,0.0320088,-0.1883229,1.4101012,0.6378281,-0.2566933,-1.4353297,0.7473098,-0.4306172,1.242279,1.9946519,0.5538192,-2.3631522,1.9685343,0.2531131,1.152714,2.1255707,0.6673914,-2.4856927,2.0633547,0.1684139,1.5033165,2.2183815,0.6343484,-2.79738,2.052592,0.0164333
Thailand,02,72.72727,60.25641,51.35135,7.52688,63.76812,87.5,0.0,83.87097,-0.1507292,-1.2803379,-1.6390125,-0.1460708,-1.3670786,-1.6576638,-0.1431055,-1.3594839,-1.6273447,-0.150949,-1.3661905,-1.6377486,-0.2147145,-1.3778715,-1.7300457,-0.1987714,-1.3823397,-1.7843913,-0.1871474,-1.3503549,-1.6973387,-0.0537106,-1.4985391,-1.3442554,-0.4001311,-1.2364593,-1.4242584,-0.0639013,-1.29879,-1.4645901,-0.1472438,-1.1796916,-1.5889294,0.2949776,-1.3564654,-0.7614406,-0.6938491,-1.2107927,-0.7297965,0.7771738,-1.7465718,-0.9361991,-0.7714687,-0.4119561,-1.155214,1.2011053,-2.5187709,-1.1882582,-0.2217471,-0.5753786,-1.757306,1.2438564,-2.7600935,-1.2772196,0.0435543,-0.6458826,-1.9503964,1.2031165,-2.8301451,-1.2855373,0.1550662,-0.9109048,-1.9925873,1.2428539,-2.5397082,-1.2227984,-0.1435656,-0.6697853,-1.7990477,0.3151993,0.0112117,0.0962655,-0.3151993,-0.0112117,-0.0962655,1.2303584,0.9237224,-0.3311185,-1.0948489,0.7220949,-0.2657613,1.0143402,2.0472387,0.3272617,-2.0099175,1.8988236,0.0372721,0.9221084,2.1511747,0.4202335,-2.1199509,1.9932939,-0.0655919,1.2763534,2.2660435,0.4037244,-2.3710826,2.0778583,-0.1480143
Thailand,03,76.36364,98.71795,45.94595,3.22581,78.26087,93.75,0.0,85.48387,-0.2361758,-1.9680691,-1.2372987,-0.1798664,-2.037716,-1.2799551,-0.1797153,-2.0413087,-1.2510885,-0.1856118,-2.0451934,-1.2652409,-0.216616,-2.0681295,-1.3045365,-0.2076856,-2.0705939,-1.3463826,-0.189369,-2.0221067,-1.2759729,-0.0083217,-1.9823805,-1.1886845,-0.2474468,-1.8004662,-1.0575077,-0.1028292,-1.9282368,-1.1611486,-0.1571742,-1.8042683,-1.2228769,0.405831,-1.5098552,-0.7927399,-0.499344,-1.7679227,-0.455013,0.9305832,-1.0408904,-0.7951429,-1.132081,-1.7081719,-0.6964767,1.1085923,-0.3399634,-0.7015185,-1.5330226,-2.1553265,-1.0251683,1.1260864,-0.2166716,-0.671514,-1.5087694,-2.310829,-1.1922032,0.9847363,-0.1546575,-0.7525316,-1.3892952,-2.4673331,-1.2121042,1.0745161,-0.2076957,-0.7379736,-1.4954817,-2.2275089,-1.0741054,0.3072248,-0.0073341,0.0801721,-0.3072248,0.0073341,-0.0801721,1.1052169,0.6909839,-0.1341264,-1.247979,0.4659214,-0.2854906,1.0738306,1.7527947,0.5635816,-1.9010069,1.6111833,0.3390599,1.0094519,1.8524426,0.6567836,-1.9758015,1.7079121,0.2598241,1.2952103,1.9536938,0.6007845,-2.2183331,1.7134819,0.1145434
Thailand,04,80.0,91.02564,5.40541,16.12903,98.55072,87.5,0.0,87.09677,0.1619926,-1.5504592,-1.2666101,0.2172532,-1.6122985,-1.2400596,0.2152664,-1.6123841,-1.2207341,0.2095185,-1.6179402,-1.2273029,0.1609886,-1.6393539,-1.3067906,0.1706929,-1.6479692,-1.3474444,0.191569,-1.6110068,-1.2841812,0.2884973,-1.5604552,-0.9703256,-0.0295,-1.4326666,-1.0546177,0.2267823,-1.5084223,-1.1323733,0.1618487,-1.423323,-1.2437188,0.5372926,-1.1058284,-0.5449668,-0.400664,-1.4443376,-0.4698071,1.0249601,-0.7315369,-0.5682741,-1.1144962,-1.3698223,-0.6130581,1.6972108,-0.527405,-0.5743235,-1.6646925,-1.903364,-0.9500122,1.822023,-0.5418584,-0.5421009,-1.7067105,-2.0982311,-1.0936222,1.8578588,-0.5667426,-0.6571461,-1.6745034,-2.3136302,-1.1630894,1.7556357,-0.4770037,-0.6371823,-1.6816739,-1.9992675,-1.0084585,0.2757466,0.0232022,0.0812564,-0.2757466,-0.0232022,-0.0812564,1.1379475,0.8198832,-0.2031607,-0.9842222,0.6060356,-0.2640596,1.063244,1.78355,0.3306901,-1.50428,1.5048997,0.2977406,1.0011203,1.8869903,0.4137143,-1.5722129,1.5757265,0.2298551,1.2959791,1.9762873,0.4078999,-1.8505984,1.572207,0.1436123
Thailand,05,72.72727,87.17949,10.81081,18.27957,92.75362,84.375,0.0,83.87097,0.2292959,-1.9009581,-1.3510526,0.2043128,-1.9633831,-1.3277261,0.1997179,-1.9612769,-1.3018234,0.1944621,-1.9609916,-1.3057161,0.1810172,-1.9761621,-1.4370875,0.1854768,-1.9773679,-1.4776973,0.2033014,-1.9329749,-1.4027287,0.1821967,-1.8899835,-1.0620586,-0.0697394,-1.6902183,-1.2945817,0.2983785,-1.8403071,-1.2071103,0.2375361,-1.7175775,-1.3751784,0.5682822,-1.4683362,-0.6503131,-0.4287036,-1.5029399,-0.7197522,1.2214417,-1.6808979,-0.6214538,-1.0183965,-0.7286403,-0.8778787,1.7602296,-2.1351486,-0.5421426,-1.8346877,-0.5241996,-1.1541779,1.8588966,-2.3042287,-0.4935712,-1.9517879,-0.5495278,-1.269901,1.8207552,-2.4224671,-0.5991836,-1.9399699,-0.6634744,-1.3943126,1.7930007,-2.1424265,-0.6061623,-1.8766589,-0.5457953,-1.2346751,0.3391708,0.0114703,0.155893,-0.3391708,-0.0114703,-0.155893,1.2937024,0.7114997,-0.3234882,-1.0884973,0.6093367,-0.364321,1.1565257,1.8695077,0.3876659,-1.6838105,1.6604654,0.4959747,1.0773933,1.970102,0.4811092,-1.7570433,1.7491747,0.4491665,1.3884997,2.0798006,0.3554372,-1.9415931,1.7989718,0.240535
Thailand,06,74.54545,93.58974,8.10811,16.12903,95.65217,85.9375,0.0,85.48387,0.1689868,-1.71366,-1.9917377,0.1130674,-1.7667546,-1.9784472,0.1066293,-1.7682789,-1.949775,0.1031496,-1.7676795,-1.9239017,0.0936561,-1.7574884,-2.0494524,0.0855472,-1.7501829,-2.1130132,0.07667,-1.7089594,-2.0149522,0.1248514,-1.7326465,-1.584813,-0.2072628,-1.4216506,-1.8370531,0.2704439,-1.6724876,-1.7722067,0.1649368,-1.5278907,-1.9692602,0.5495868,-1.4770661,-1.0097679,-0.4241186,-1.2555119,-1.0627911,1.2200991,-1.8340753,-0.7623394,-1.0228362,-0.5192196,-1.1703064,1.7201213,-2.3052012,-0.2637976,-1.8059993,-0.1818979,-1.3635702,1.7935675,-2.4845393,-0.1713792,-1.9209533,-0.1536096,-1.477351,1.743962,-2.5763034,-0.2476657,-1.8921834,-0.2232413,-1.5691473,1.7465693,-2.3023373,-0.2995738,-1.8436294,-0.1879281,-1.4671869,0.3218041,-0.0094064,0.1926266,-0.3218041,0.0094064,-0.1926266,1.180445,0.7116049,-0.2446992,-1.1335843,0.7611681,-0.1913833,0.8251336,1.7982651,0.6091654,-1.9644356,1.7822937,0.450319,0.7433538,1.9001194,0.7133445,-2.0633626,1.8682626,0.387207,0.9810707,2.0296756,0.58573,-2.2180224,1.9488607,0.141076
Thailand,07,63.63636,69.23077,47.2973,4.30108,68.11594,84.375,0.0,80.64516,0.338982,-1.8114594,-1.4426094,0.330735,-1.9064186,-1.4309539,0.3327534,-1.9037503,-1.4004765,0.3268462,-1.905845,-1.4119522,0.3009115,-1.9135531,-1.5259549,0.3064184,-1.9103912,-1.56551,0.3193148,-1.8673204,-1.4933607,0.3187058,-1.9119516,-1.1228536,-0.0031277,-1.6970056,-1.3311635,0.4140163,-1.7733892,-1.2836736,0.320915,-1.6437669,-1.435063,0.6473593,-1.3940837,-0.596821,-0.3296608,-1.5913933,-0.6774475,1.2833899,-0.9682926,-0.4198211,-0.9517275,-0.7641426,-0.6840151,2.081729,-0.6412049,-0.2616738,-1.0221858,-0.0610438,-0.9390841,2.2692665,-0.675411,-0.2221512,-0.9139132,0.0789618,-1.1105542,2.256271,-0.7101948,-0.3439082,-0.7125722,-0.0211335,-1.1990937,2.1274641,-0.5753481,-0.3248613,-0.9269364,-0.0454281,-1.0054299,0.3412141,-0.0028404,0.1747906,-0.3412141,0.0028404,-0.1747906,1.4263392,0.7423788,-0.3744077,-1.1858825,0.7253337,-0.4532465,1.2192214,1.826866,0.3906587,-1.8602401,1.7569392,0.4879252,1.1473536,1.9131463,0.4962083,-1.9289652,1.840531,0.4497764,1.4613925,2.0252161,0.4080865,-2.0757808,1.8931295,0.2096705
Thailand,08,69.09091,87.17949,50.0,3.22581,75.36232,90.625,0.0,83.87097,0.1049905,-1.7999482,-1.3756805,0.1088164,-1.8659036,-1.3543102,0.1102282,-1.863657,-1.3230082,0.1025425,-1.8646178,-1.3357806,0.0580445,-1.8780424,-1.4447328,0.0645976,-1.8776604,-1.4839151,0.080714,-1.8416579,-1.4130888,0.1166256,-1.83625,-1.0467416,-0.1965354,-1.6339056,-1.2135109,0.1663224,-1.7636028,-1.2186721,0.0945472,-1.6445219,-1.3584883,0.4343851,-1.4519847,-0.632144,-0.5620367,-1.4462673,-0.5478174,1.1276934,-1.5844573,-0.6936537,-1.0036696,-0.6336147,-0.5630471,1.619718,-1.992445,-0.8283224,-1.0532925,-0.0319521,-0.7833556,1.6835609,-2.1302777,-0.8580471,-0.9623695,0.0913608,-0.9071466,1.6178277,-2.2156469,-0.9302198,-0.8272293,-0.013227,-0.9978619,1.6395879,-1.9840243,-0.8748174,-0.9860084,-0.0222795,-0.8461457,0.3263151,-0.0316787,0.056879,-0.3263151,0.0316787,-0.056879,1.2902651,0.8010608,-0.219466,-0.9966155,0.7042548,-0.2815377,1.972391,1.6406855,0.2949039,-0.9053785,1.8964834,0.4243339,1.9744366,1.7178146,0.357451,-0.901317,1.9989856,0.3752615,2.0851566,1.8101831,0.2288278,-1.1723769,2.1122828,0.2178095
Thailand,09,67.27273,8.97436,43.24324,5.37634,71.01449,89.0625,0.0,80.64516,-1.0377559,-1.2522,-1.3050065,-1.0565037,-1.3316466,-1.3161956,-1.056139,-1.3338801,-1.277229,-1.0603526,-1.3293236,-1.2861762,-1.1294249,-1.3070013,-1.3557885,-1.123329,-1.3083984,-1.4020403,-1.0917405,-1.2808944,-1.3329512,-0.9683366,-1.4516033,-1.0049396,-1.2283403,-1.0532068,-1.0314575,-0.9372362,-1.3054681,-1.1495307,-0.9671602,-1.1449906,-1.2464561,-0.4415708,-1.3330213,-0.5862825,-1.3011553,-0.8859416,-0.3388268,0.0848853,-0.9636335,-0.7480519,-0.8626596,-0.1119388,-0.6569195,-0.4491979,-0.6629819,-0.8803798,-0.8517797,-0.3597539,-1.2167984,-0.6707632,-0.5827272,-0.8789233,-0.7846764,-0.5440388,-1.4131325,-0.7933568,-0.6776291,-0.8835204,-0.8770781,-0.7852772,-1.3983958,-0.4885179,-0.6524959,-0.8724635,-0.8866455,-0.4680755,-1.2454867,0.2464191,-0.1614366,0.0318683,-0.2464191,0.1614366,-0.0318683,1.3511951,0.5858688,-0.1720791,-0.0093941,1.0837486,0.1277601,2.1671527,1.182432,0.3262859,0.3309272,1.9820572,0.9095716,2.1942039,1.2795224,0.3962733,0.3545951,2.0632568,0.8554256,2.3383435,1.4809633,0.2830554,0.3209243,2.2537028,0.7386764
Thailand,10,49.09091,12.82051,97.2973,95.69892,46.37681,12.5,0.0,70.96774,-0.0787143,-1.5939968,-0.7844882,-0.062971,-1.6771369,-0.7867829,-0.0579544,-1.6740873,-0.7590209,-0.0623527,-1.6795819,-0.7750125,-0.1080262,-1.6788751,-0.8381169,-0.1011767,-1.6741994,-0.8734813,-0.0915411,-1.6422827,-0.8111046,0.0628466,-1.653898,-0.5786479,-0.2537771,-1.458947,-0.5849018,0.0328235,-1.5674105,-0.6824034,-0.0472712,-1.4405431,-0.7671097,0.5352083,-1.2451005,-0.2133115,-0.4568037,-1.3435402,-0.1344338,1.1408402,-0.8015902,-0.4404296,-1.0197233,-0.7518635,-0.4013719,0.8539695,-0.4830681,-0.5969004,-1.104857,-0.2812725,-0.7810983,0.7499033,-0.4443998,-0.6295469,-1.0387766,-0.1744001,-0.9566189,0.5933317,-0.5131608,-0.6790416,-0.8402992,-0.2682184,-0.9911553,0.7869146,-0.4501783,-0.62633,-1.0403663,-0.2653166,-0.8316058,0.2745877,0.0014743,0.0790805,-0.2745877,-0.0014743,-0.0790805,0.7915564,-0.1497612,-0.8107698,-0.9310759,-0.4678101,-0.7500468,0.4602156,0.8939622,-0.8759121,-0.4439036,0.8364949,-0.5691339,0.3594619,0.957572,-0.8740639,-0.401954,0.9325788,-0.6782815,0.3932182,0.8921444,-1.1202491,-0.5734332,0.8906494,-0.8191201
Thailand,11,40.0,2.5641,60.81081,18.27957,21.73913,65.625,0.0,72.58065,0.322285,-1.4229691,0.9695698,0.3510892,-1.4868229,1.0142945,0.3582761,-1.4759469,1.0795002,0.3506881,-1.48211,1.0383984,0.3591788,-1.5178155,0.9575472,0.3531868,-1.5079819,0.891172,0.3785045,-1.4634461,0.9969048,0.5338136,-1.5684494,1.3090866,0.1905831,-1.315929,1.3440179,0.4770876,-1.4378066,1.1069777,0.3704134,-1.2334511,0.9741598,0.6167412,-1.4437428,1.1137558,-0.0931773,-1.4232831,1.8177424,0.818035,-1.8019198,0.204613,-0.6290595,-0.410412,1.3219642,0.7262884,-2.3094539,0.2593227,-0.9192127,0.2031914,0.8151426,0.742794,-2.5824188,0.2293968,-0.7573383,0.1850781,0.598973,0.6699706,-2.5888663,0.2831607,-0.5188386,0.1245605,0.5476613,0.7580253,-2.2607743,0.3148512,-0.8579125,0.2123783,0.7415799,0.3279955,-0.0867276,0.034581,-0.3279955,0.0867276,-0.034581,1.0539435,0.0910823,-1.3891579,-1.4977844,0.0981731,-1.4152083,1.3321399,2.1700132,-1.620508,-0.5615283,1.7913486,-1.3406056,1.2316158,2.3370581,-1.6355645,-0.4968507,1.9165552,-1.5744828,1.360569,2.2299984,-2.2200133,-0.7075854,1.6460398,-2.1567023
